title,table_link,question,answer,isUnderReview,areas
Giants Stadium,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/281.csv,,,false,
Mag Ruffman,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/283.csv,,,false,
Bids for the 2004 Summer Olympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/285.csv,,,false,
Colin Dibley,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/286.csv,,,false,
Szybka Kolej Miejska (Tricity),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/287.csv,,,false,
Order of St. Olav,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/289.csv,,,false,
Jason Weaver,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/290.csv,,,false,
Playlife,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/294.csv,,,false,
Kevin Gall,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/202-csv/295.csv,,,false,
Israel at the 1972 Summer Olympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/0.csv,,,false,
1982 British Formula One season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/1.csv,,,false,
List of quarries served by the Ffestiniog Railway,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/2.csv,,,false,
Andalusia,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/3.csv,,,false,
France at the 2000 Summer Olympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/4.csv,,,false,
FC St. Gallen,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/5.csv,,,false,
Filip Hološko,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/6.csv,,,false,
French Top 100 singles of the 1990s,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/7.csv,,,false,
2007 Kansas City Brigade season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/8.csv,,,false,
List of most recent executions by jurisdiction,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/9.csv,,,false,
2011 ICF Canoe Sprint World Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/10.csv,,,false,
The Notorious B.I.G. discography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/11.csv,,,false,
The Harvest (Boondox album),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/12.csv,,,false,
Boston College Eagles men's ice hockey,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/13.csv,,,false,
Teeratep Winothai,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/14.csv,,,false,
Old Four,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/15.csv,,,false,
Oklahoma's 3rd congressional district,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/16.csv,,,false,
List of posthumous Academy Award winners and nominees,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/17.csv,,,false,
Joya Ahsan,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/18.csv,,,false,
Petaluma and Santa Rosa Railroad,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/19.csv,,,false,
PDC World Darts Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/20.csv,,,false,
1998 Arizona Cardinals season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/21.csv,,,false,
Portugal in the Eurovision Song Contest 1979,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/22.csv,,,false,
Daniel Tovar,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/23.csv,,,false,
2007–08 Hazfi Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/24.csv,,,false,
1983 Tour de France,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/25.csv,,,false,
Eindhoven Marathon,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/26.csv,,,false,
New South Wales 41 class locomotive,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/27.csv,,,false,
Eder Sánchez,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/28.csv,,,false,
Primera División de Fútbol Profesional Clausura 2006,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/30.csv,,,false,
1993–94 Philadelphia Flyers season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/31.csv,,,false,
List of Legion of Super-Heroes members,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/32.csv,,,false,
Wikimania,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/33.csv,,,false,
Braith Anasta,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/34.csv,,,false,
1996 Italian motorcycle Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/35.csv,,,false,
List of parishes in the Diocese of Salford,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/36.csv,,,false,
The Mix Tape (KRS-One album),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/37.csv,,,false,
Nas &amp; Ill Will Records Presents QB's Finest,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/38.csv,,,false,
List of tallest freestanding structures in the world,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/39.csv,,,false,
Buffalo Public Schools,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/40.csv,,,false,
Aliso Creek (Orange County),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/41.csv,,,false,
Winnebago Industries,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/42.csv,,,false,
Same-sex marriage in New Jersey,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/43.csv,,,false,
1964 Tour de France,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/44.csv,,,false,
List of XML and HTML character entity references,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/45.csv,,,false,
Habbo,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/46.csv,,,false,
2006 Minnesota Swarm season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/47.csv,,,false,
2001 St. Louis Rams season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/48.csv,,,false,
The Shadiest One,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/49.csv,,,false,
Hugo Pérez (soccer),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/50.csv,,,false,
"Nambour, Queensland",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/51.csv,,,false,
2008 Canadian Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/52.csv,,,false,
2000 Úrvalsdeild,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/53.csv,,,false,
Tourism in Brazil,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/54.csv,,,false,
Super Chinese,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/55.csv,,,false,
Historical brightest stars,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/56.csv,,,false,
Brazil at the FIFA World Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/57.csv,,,false,
List of airlines of Russia,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/58.csv,,,false,
Niobium,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/59.csv,,,false,
Thierry Tulasne,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/60.csv,,,false,
Athletics at the 1999 All-Africa Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/61.csv,,,false,
1994 Alabama Crimson Tide football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/62.csv,,,false,
List of awards and nominations received by Leona Lewis,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/63.csv,,,false,
2004 Summer Paralympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/64.csv,,,false,
Olga Tereshkova,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/65.csv,,,false,
Toy safety,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/66.csv,,,false,
Primera División de Fútbol Profesional Apertura 2003,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/67.csv,,,false,
2006 FIVB Volleyball Men's World Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/68.csv,,,false,
United States Ambassador to Mexico,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/69.csv,,,false,
1994 Jeux de la Francophonie,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/70.csv,,,false,
List of Knight's Cross of the Iron Cross recipients (G),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/71.csv,,,false,
Picture disc,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/72.csv,,,false,
Lukáš Lacko,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/73.csv,,,false,
List of urban areas in the United Kingdom,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/74.csv,,,false,
2003 Houston Comets season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/75.csv,,,false,
2005 British Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/76.csv,,,false,
Stephin Merritt discography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/77.csv,,,false,
RBMK,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/78.csv,,,false,
List of American superhero films,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/79.csv,,,false,
AFL Cairns,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/80.csv,,,false,
Members of the 17th Dáil,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/81.csv,,,false,
Vehicle registration plates of Arizona,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/82.csv,,,false,
List of largest companies by revenue,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/83.csv,,,false,
"List of tallest buildings in Oakland, California",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/84.csv,,,false,
Princess Disneymania,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/85.csv,,,false,
World Open (squash),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/86.csv,,,false,
JumpStart Adventures 3rd Grade: Mystery Mountain,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/87.csv,,,false,
Warsaw Governorate,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/88.csv,,,false,
Governor-General of the Union of South Africa,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/89.csv,,,false,
Religion in India,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/90.csv,,,false,
Arasay Thondike,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/91.csv,,,false,
Rinconada Bikol language,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/92.csv,,,false,
"List of mayors of Boise, Idaho",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/93.csv,,,false,
BMW Championship (PGA Tour),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/94.csv,,,false,
South Carolina House of Representatives,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/95.csv,,,false,
Tongan paʻanga,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/96.csv,,,false,
Staple food,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/97.csv,,,false,
Morgan Creek Productions,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/98.csv,,,false,
Edmonton Indy,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/99.csv,,,false,
List of numbered routes in Massachusetts,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/100.csv,,,false,
1984 IMSA GT Championship season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/101.csv,,,false,
2008 in athletics (track and field),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/102.csv,,,false,
Royal Bahamas Defence Force,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/103.csv,,,false,
List of Olympic medalists in figure skating,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/104.csv,,,false,
List of tallest buildings in Minneapolis,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/105.csv,,,false,
Maryland's 3rd congressional district,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/106.csv,,,false,
Super middleweight,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/107.csv,,,false,
Highway 57 (Israel),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/108.csv,,,false,
Human rights in Morocco,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/109.csv,,,false,
Health education,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/110.csv,,,false,
Koltsovo Airport,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/111.csv,,,false,
Choke (firearms),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/112.csv,,,false,
Shooting at the 1988 Summer Olympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/113.csv,,,false,
1998 Denver Broncos season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/114.csv,,,false,
List of places in New York: C,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/115.csv,,,false,
Estonia men's national volleyball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/116.csv,,,false,
Aliyah,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/117.csv,,,false,
2005 Anaheim Storm season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/118.csv,,,false,
List of hangul jamo,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/119.csv,,,false,
Malbolge,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/120.csv,,,false,
1947–48 in Swedish football,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/121.csv,,,false,
Brickyard 400,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/122.csv,,,false,
Modest Mouse discography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/123.csv,,,false,
Dino (singer),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/124.csv,,,false,
Austrian Supercup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/125.csv,,,false,
1982 Ohio State Buckeyes football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/126.csv,,,false,
2007 Seattle Mariners season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/127.csv,,,false,
Portable character set,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/128.csv,,,false,
How Do You Solve a Problem like Maria?,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/129.csv,,,false,
Public toilet,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/130.csv,,,false,
2007 NASCAR Busch Series,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/131.csv,,,false,
1907 ECAHA season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/132.csv,,,false,
Toma Ikuta,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/133.csv,,,false,
